Sales,Month,AgeInMonths,ProfileInMonths,Subscribed,NumPrevOrders,AvgSpend,POSR,OPR,Online,Discount,ShippingOption,Shipping,Country,Platform,Payment,DayOfWeek,Ad_1,Ad_2,Ad_3,SocialMedia
562.81,August,453,19,Monthly,16,255.8,5.2,0.74,50,0,Standard,Paid,England,iOS,Account Credit,Monday,Yes,Yes,No,Facebook
610.55,August,543,17,None,9,394.37,2.5,0.88,47,0,Express,Free,India,Computer,EFT,Tuesday,Yes,No,Yes,Instagram
536.44,August,438,56,Weekly,48,384.79,2.4,0.55,59,0,Express,Paid,India,Computer,Credit Card,Wednesday,No,No,Yes,None
1656.02,March,593,33,None,19,290.35,6.2,0.68,33,0,Express,Paid,India,Computer,Credit Card,Monday,No,Yes,Yes,None
603.01,November,377,27,None,22,336.91,2.8,0.62,54,0,Express,Paid,South Africa,Computer,Credit Card,Friday,Yes,No,Yes,Instagram
545.12,December,485,0,None,0,0,3.3,0,47,0,Express,Paid,Ireland,Computer,Credit Card,Monday,No,No,No,None
598.9,January,404,47,None,45,199.54,6.7,0.76,64,0,Express,Paid,Italy,Computer,Credit Card,Saturday,No,Yes,Yes,None
612.24,May,524,13,Monthly,8,190.04,4.6,0.86,63,0,Standard,Free,England,iOS,Credit Card,Saturday,Yes,No,No,Twitter
933.11,February,531,55,Monthly,44,218.05,5.5,0.72,67,0,Standard,Free,South Africa,Computer,Credit Card,Friday,Yes,Yes,Yes,Twitter
1158.07,January,518,0,None,0,0,7.7,0,62,0,Standard,Paid,South Africa,Android,Credit Card,Sunday,No,Yes,Yes,None
673.23,February,366,40,None,30,174.83,5,0.66,45,35,Standard,Paid,Egypt,Android,Credit Card,Saturday,No,No,Yes,None
512.85,December,396,30,Monthly,24,287.93,3.2,0.84,28,0,Standard,Paid,Kenya,Computer,Credit Card,Thursday,No,No,Yes,None
526.67,March,362,52,Weekly,48,157.28,3.8,0.83,48,0,Premium,Paid,India,Computer,Credit Card,Tuesday,No,No,Yes,None
529.99,May,380,15,Monthly,7,219.3,5.8,0.52,77,0,Standard,Free,Belgium,Computer,Credit Card,Wednesday,No,No,Yes,None
478.35,October,438,13,Monthly,11,430.98,3.2,0.72,42,0,Express,Free,Japan,iOS,Credit Card,Sunday,No,No,Yes,None
493.68,November,475,20,None,12,176.13,4.2,0.86,48,0,Express,Paid,Kenya,Computer,EFT,Thursday,No,Yes,Yes,None
439.69,November,434,38,None,26,487.14,1.2,0.84,54,0,Standard,Paid,South Africa,iOS,Credit Card,Friday,No,No,Yes,None
851.51,July,370,23,None,30,328.14,4.2,0.71,22,0,Express,Paid,England,Computer,Credit Card,Monday,No,Yes,No,None
640.07,November,523,31,Daily,45,143.3,4.2,0.96,31,0,Express,Paid,China,Computer,Credit Card,Wednesday,No,Yes,Yes,None
506.11,July,408,15,None,9,434.48,6.8,0.55,54,0,Standard,Paid,United States,Computer,EFT,Friday,No,Yes,No,None
496.12,July,435,47,None,53,244.6,7.4,0.58,53,0,Express,Paid,Kenya,Computer,PayPal,Friday,Yes,No,No,Instagram
765.23,June,548,21,None,32,505.02,4.5,0.76,70,0,Express,Paid,South Africa,Computer,Credit Card,Friday,No,Yes,No,None
611.17,May,484,30,None,38,194.44,2.6,0.58,48,0,Express,Paid,India,iOS,EFT,Monday,No,No,Yes,None
806.17,December,498,0,None,0,0,6.2,0,55,0,Standard,Paid,Japan,Computer,EFT,Tuesday,No,Yes,No,None
535.68,August,421,44,None,47,174.81,3,0.83,58,0,Express,Paid,England,Computer,Credit Card,Sunday,Yes,Yes,No,Instagram
436.34,May,445,79,None,49,240.18,4.4,0.92,53,32,Premium,Paid,South Africa,Computer,Credit Card,Tuesday,Yes,Yes,Yes,Facebook
592.77,July,426,27,None,24,208.82,6.1,0.66,53,0,Standard,Paid,Italy,iOS,EFT,Saturday,No,Yes,Yes,None
836.57,March,417,44,Daily,61,270.27,7.7,0.71,73,7,Express,Paid,Kenya,Android,Credit Card,Saturday,No,Yes,No,None
851.55,March,530,0,None,0,0,3,0,35,0,Express,Paid,Netherlands,Computer,Account Credit,Sunday,Yes,Yes,Yes,Twitter
467.59,April,474,20,None,9,332.87,4.8,0.84,81,0,Express,Paid,England,Computer,Credit Card,Sunday,No,Yes,Yes,None
773.55,July,381,46,Daily,56,358.57,7.7,0.86,31,0,Standard,Free,Netherlands,Computer,Credit Card,Wednesday,No,Yes,No,None
604.75,September,497,4,Weekly,9,369.64,3.3,0.72,54,0,Express,Paid,England,Computer,Credit Card,Friday,Yes,No,No,Facebook
576.7,April,349,45,None,39,252.42,5.9,0.63,60,0,Premium,Paid,South Africa,Computer,Credit Card,Sunday,No,Yes,No,None
1296.53,November,540,15,None,18,245.17,7.6,0.5,35,0,Premium,Paid,South Africa,Computer,Credit Card,Saturday,No,Yes,Yes,None
626.05,July,446,0,None,0,0,5.5,0,70,0,Express,Paid,India,Computer,Credit Card,Sunday,No,Yes,No,None
755.07,December,539,39,None,26,373.76,4.5,0.85,25,0,Premium,Paid,South Africa,Computer,Credit Card,Tuesday,No,No,Yes,None
849.49,July,531,0,None,0,0,1.2,0,34,0,Standard,Paid,South Africa,Computer,Credit Card,Sunday,No,No,Yes,None
940.2,February,374,0,None,0,0,4.4,0,57,0,Standard,Paid,Egypt,Computer,Credit Card,Sunday,No,Yes,No,None
488.63,July,391,3,None,9,342.14,1.5,0.75,43,33,Premium,Paid,Japan,Computer,Credit Card,Wednesday,No,Yes,No,None
542.37,October,411,12,None,14,157.54,1.2,0.99,44,0,Express,Paid,Japan,iOS,Credit Card,Friday,No,Yes,No,None
555.4,January,498,74,None,64,288.83,0.7,0.97,33,0,Standard,Paid,South Africa,Computer,EFT,Friday,Yes,No,Yes,Facebook
629.24,February,500,26,None,28,395.13,0.1,0.66,46,0,Premium,Paid,South Africa,Computer,Credit Card,Friday,Yes,No,Yes,Instagram
526.52,May,417,12,None,6,234.23,2.2,0.53,93,0,Express,Paid,South Africa,Computer,Credit Card,Tuesday,No,No,No,None
732.54,March,509,14,None,10,320.25,6.5,0.58,23,0,Express,Free,Germany,Computer,Credit Card,Friday,No,Yes,No,None
536.49,June,452,17,None,15,226.87,2.4,0.98,36,0,Express,Paid,England,Computer,Credit Card,Friday,Yes,No,Yes,Facebook
628.94,August,475,29,None,31,219.05,4.1,0.78,82,0,Premium,Paid,South Africa,Computer,Credit Card,Monday,No,Yes,Yes,None
572.89,August,407,6,Monthly,10,386.03,5.4,0.64,36,0,Premium,Paid,Japan,Computer,EFT,Sunday,No,Yes,No,None
739.6,June,471,31,None,20,200.87,6.5,0.68,34,0,Standard,Paid,South Africa,Computer,Credit Card,Wednesday,No,Yes,No,None
514.42,June,424,45,Daily,48,142.58,5.1,0.93,33,0,Standard,Paid,South Africa,Computer,Credit Card,Monday,No,Yes,Yes,None
655.71,July,408,43,Daily,34,273.84,6.8,0.52,64,0,Express,Paid,India,iOS,Credit Card,Wednesday,No,Yes,No,None
704.6,March,496,0,None,0,0,3,0,29,0,Premium,Paid,Kenya,Computer,Credit Card,Friday,No,No,Yes,None
704.58,May,378,43,Daily,45,202.6,4.8,0.92,59,0,Standard,Paid,Egypt,Computer,EFT,Wednesday,Yes,Yes,No,Facebook
562.03,November,415,21,Weekly,25,359.67,2.7,0.65,40,0,Standard,Paid,South Africa,Android,Credit Card,Sunday,Yes,No,Yes,Facebook
608.23,January,388,17,None,12,169.87,6.8,0.76,54,0,Express,Paid,South Africa,Computer,Credit Card,Sunday,No,Yes,Yes,None
620.81,February,405,26,None,31,250.07,7.2,0.54,60,0,Express,Paid,South Africa,Android,Credit Card,Sunday,No,No,No,None
525.14,March,385,11,None,12,252.75,5.3,0.81,55,0,Express,Free,India,Computer,Credit Card,Wednesday,No,Yes,Yes,None
506.26,May,435,45,None,55,191.84,5.2,0.64,59,0,Premium,Paid,Belgium,Computer,Credit Card,Wednesday,No,No,Yes,None
491.71,June,516,39,None,29,141.53,0.5,0.79,57,40,Standard,Paid,South Africa,Computer,EFT,Friday,No,No,Yes,None
639.2,September,360,4,None,12,260.41,2.1,0.84,21,0,Express,Paid,South Africa,Computer,Credit Card,Tuesday,No,No,Yes,None
561.5,March,504,32,None,24,254.77,2.6,0.52,46,0,Express,Paid,South Africa,Computer,EFT,Friday,No,Yes,Yes,None
550.28,May,426,21,Monthly,30,223.97,5.8,0.91,72,0,Express,Paid,United States,Computer,Credit Card,Tuesday,No,Yes,Yes,None
742.39,May,495,29,None,34,222.26,5.3,0.59,47,0,Standard,Paid,South Africa,Computer,Credit Card,Friday,Yes,Yes,No,Instagram
581.14,November,465,16,None,7,227.3,5.4,0.56,56,0,Express,Paid,Italy,Computer,Credit Card,Saturday,No,Yes,No,None
785.35,July,455,66,Daily,50,173.05,7.7,0.62,32,0,Express,Paid,South Africa,Computer,EFT,Sunday,No,Yes,Yes,None
747.75,May,504,0,None,0,0,4.7,0,58,0,Express,Paid,Ireland,Computer,Credit Card,Monday,Yes,No,No,Instagram
563.08,September,423,21,None,37,303.18,0.1,0.64,29,0,Express,Paid,Brazil,iOS,Credit Card,Saturday,No,No,Yes,None
584.5,September,488,40,None,27,216.34,4.6,0.87,61,0,Standard,Paid,Japan,Computer,EFT,Saturday,No,Yes,Yes,None
506.76,June,469,33,None,25,246.05,5.1,0.66,62,0,Express,Paid,South Africa,Android,EFT,Wednesday,Yes,No,Yes,Facebook
679.35,April,401,60,None,47,136.16,2.2,0.57,45,0,Premium,Paid,South Africa,Computer,EFT,Saturday,No,Yes,No,None
547.72,June,355,42,None,56,184.21,1.8,0.93,81,0,Express,Paid,South Africa,Computer,PayPal,Monday,No,No,Yes,None
1047.08,June,568,22,None,39,331.37,5.3,0.67,27,0,Express,Paid,South Africa,Computer,Credit Card,Saturday,Yes,No,Yes,Instagram
708.99,August,540,14,None,6,154.31,2.2,0.76,77,34,Standard,Free,South Africa,Computer,Credit Card,Sunday,Yes,No,Yes,Facebook
469.54,May,410,0,None,0,0,1.4,0,65,38,Standard,Free,South Africa,iOS,Credit Card,Tuesday,No,No,No,None
688.47,June,531,15,None,17,195.52,4,0.57,65,0,Premium,Paid,South Africa,Computer,Credit Card,Friday,No,No,No,None
518.76,April,381,8,None,7,270.6,1.9,0.93,46,0,Express,Paid,South Africa,Computer,Credit Card,Tuesday,Yes,No,No,Facebook
533.05,July,451,4,None,15,294.13,5.9,0.67,32,0,Express,Paid,South Africa,Computer,Credit Card,Saturday,Yes,No,Yes,Facebook
622.49,September,385,7,None,11,357.08,4.8,0.62,39,0,Premium,Paid,Germany,iOS,EFT,Monday,No,Yes,No,None
538.61,June,427,45,None,46,229.96,2.3,0.52,42,0,Express,Paid,Kenya,Computer,EFT,Saturday,No,Yes,Yes,None
800.62,June,543,0,None,0,0,4.3,0,50,0,Standard,Paid,Belgium,iOS,Credit Card,Saturday,No,Yes,No,None
738.95,January,541,19,Weekly,10,437.84,1,0.67,27,0,Standard,Free,South Africa,Computer,Credit Card,Tuesday,Yes,No,Yes,Facebook
517.48,May,418,34,Weekly,34,165.83,3.2,0.8,45,0,Express,Paid,South Africa,iOS,Credit Card,Tuesday,No,No,Yes,None
1222.56,May,548,23,Daily,28,193.34,7.5,0.6,19,0,Premium,Paid,Brazil,Computer,Credit Card,Tuesday,No,Yes,Yes,None
491.73,July,481,16,None,6,188.9,1.5,0.89,47,0,Premium,Paid,Kenya,Computer,EFT,Saturday,No,No,Yes,None
573.42,October,427,27,None,29,228.89,5.9,0.65,38,0,Express,Free,India,Android,Credit Card,Monday,No,Yes,No,None
580.13,October,458,23,None,20,164.17,0.6,0.7,66,0,Standard,Free,South Africa,Computer,Credit Card,Thursday,Yes,No,Yes,Instagram
710.41,September,542,14,None,14,366.49,4.7,0.78,62,0,Express,Paid,England,Computer,Credit Card,Monday,Yes,Yes,No,Twitter
1186.38,September,342,26,None,24,183.78,6.4,0.67,42,11,Standard,Paid,China,Computer,EFT,Sunday,No,Yes,No,None
557.14,December,435,50,None,61,327.43,0.1,0.54,30,0,Standard,Paid,England,iOS,Credit Card,Saturday,Yes,No,Yes,Instagram
704.31,January,398,0,None,0,0,6.1,0,39,0,Express,Paid,Egypt,Computer,Credit Card,Saturday,No,Yes,No,None
626.6,December,451,30,None,26,422.69,7.5,0.5,61,0,Express,Paid,South Africa,iOS,EFT,Sunday,Yes,Yes,No,Instagram
609.97,January,390,12,None,8,313.96,4.4,0.81,30,0,Standard,Paid,South Africa,iOS,Credit Card,Sunday,No,No,Yes,None
524.98,July,426,51,Daily,57,420.52,4.6,0.54,49,0,Premium,Paid,England,Computer,EFT,Sunday,Yes,Yes,No,Instagram
665.51,April,434,35,None,25,275.42,7.8,0.61,47,0,Premium,Paid,South Africa,Computer,Credit Card,Wednesday,No,Yes,No,None
428.24,April,454,18,None,8,233.42,0.8,0.66,56,0,Express,Paid,Germany,Computer,Credit Card,Wednesday,No,No,Yes,None
584.09,August,435,11,None,12,209.44,3.4,0.81,56,0,Express,Free,Egypt,Computer,Credit Card,Monday,No,Yes,Yes,None
1253.85,December,573,19,Weekly,11,247.57,3.2,0.53,72,0,Premium,Free,South Africa,Computer,Account Credit,Sunday,No,Yes,Yes,None
619.99,February,445,0,None,0,0,6,0,60,0,Standard,Paid,South Africa,Android,Credit Card,Friday,No,Yes,Yes,None
1096.41,May,329,58,Daily,55,215.02,4.1,0.68,27,0,Premium,Paid,China,Android,Credit Card,Friday,No,No,Yes,None
472.35,April,470,25,None,35,203.1,3.5,0.6,55,0,Premium,Paid,South Africa,Android,Credit Card,Saturday,Yes,No,No,Instagram
578.67,June,485,58,Daily,51,322.27,5.4,0.62,57,0,Standard,Paid,England,Computer,EFT,Monday,Yes,Yes,Yes,Facebook
617.84,June,373,39,None,33,476.64,6.6,0.5,73,0,Express,Paid,South Africa,Computer,EFT,Monday,No,Yes,No,None
497.07,July,499,33,None,28,218.53,4.2,0.84,46,0,Premium,Paid,India,Computer,Credit Card,Friday,No,No,Yes,None
627.01,May,506,0,None,0,0,7.2,0,28,33,Express,Paid,South Africa,Android,EFT,Sunday,No,Yes,No,None
610.64,February,488,35,None,29,351.94,7.4,0.77,45,0,Express,Paid,South Africa,Computer,Credit Card,Thursday,No,Yes,Yes,None
734.23,January,519,0,None,0,0,3.6,0,47,0,Standard,Free,Egypt,Computer,Credit Card,Wednesday,No,Yes,No,None
639.97,December,369,19,Monthly,15,229.4,5.1,0.56,45,0,Express,Paid,Netherlands,Computer,Credit Card,Sunday,No,No,Yes,None
600.1,February,400,55,Daily,55,241.49,5.3,0.56,59,0,Express,Paid,Ireland,Computer,Credit Card,Wednesday,Yes,Yes,No,Twitter
522.35,February,445,29,None,35,322.87,6.3,0.59,49,0,Premium,Paid,South Africa,Computer,Credit Card,Friday,Yes,No,Yes,Instagram
456.41,July,473,26,Daily,29,215.65,4.2,0.78,48,32,Standard,Paid,China,Computer,EFT,Saturday,Yes,No,No,Instagram
739.65,November,405,5,Monthly,13,413.68,5,0.51,53,0,Premium,Paid,South Africa,Android,Credit Card,Sunday,No,Yes,No,None
1243.2,March,542,0,None,0,0,7.9,0,36,11,Standard,Free,South Africa,iOS,PayPal,Sunday,No,Yes,No,None
1049.67,April,555,24,None,29,190.79,0,0.77,14,0,Standard,Paid,Netherlands,Computer,Credit Card,Sunday,No,Yes,Yes,None
873.63,December,554,12,None,6,163.56,0,0.9,40,0,Premium,Paid,South Africa,Computer,Credit Card,Wednesday,No,Yes,Yes,None
853.62,April,549,53,None,44,307.58,6.6,0.58,20,0,Premium,Paid,South Africa,Computer,Credit Card,Sunday,No,No,Yes,None
757.07,October,511,7,None,15,174.02,2.2,0.81,43,0,Express,Paid,England,Computer,Credit Card,Tuesday,Yes,No,Yes,Twitter
595.77,October,387,35,None,29,282.28,4.1,0.84,42,0,Standard,Paid,South Africa,Computer,EFT,Tuesday,No,Yes,Yes,None
638.31,July,481,55,None,59,337.61,6.4,0.73,58,0,Express,Paid,South Africa,iOS,EFT,Saturday,Yes,Yes,No,Facebook
476.26,August,449,16,Weekly,15,248.63,3.1,0.52,30,0,Express,Paid,Japan,iOS,Credit Card,Thursday,No,No,Yes,None
673.01,July,401,37,None,25,263.91,3.3,0.57,40,0,Standard,Paid,South Africa,Computer,Credit Card,Saturday,Yes,No,Yes,Instagram
510.32,April,488,20,None,16,345.2,0.3,0.92,36,0,Express,Free,South Africa,Computer,EFT,Monday,No,Yes,Yes,None
466.74,December,402,30,Monthly,25,304.2,3.6,0.6,53,0,Standard,Paid,South Africa,iOS,EFT,Wednesday,No,No,Yes,None
899.63,May,559,23,None,24,345.53,1.3,0.76,45,0,Express,Paid,United States,Android,EFT,Friday,Yes,No,Yes,Facebook
504.64,December,471,24,None,22,475.48,1.2,0.65,53,0,Express,Paid,South Africa,Computer,Credit Card,Saturday,Yes,Yes,No,Facebook
947.28,January,375,0,None,0,0,1.9,0,89,0,Premium,Paid,South Africa,Computer,EFT,Saturday,Yes,Yes,No,Twitter
579.39,May,413,35,None,36,240.73,3.6,0.66,19,0,Premium,Paid,Belgium,Computer,Credit Card,Saturday,Yes,No,No,Facebook
875.08,October,327,34,None,24,352.5,3.9,0.96,41,40,Standard,Free,South Africa,Computer,Credit Card,Saturday,Yes,No,Yes,Facebook
1055.67,April,528,4,None,9,166.75,6.2,0.6,59,0,Premium,Paid,South Africa,Computer,EFT,Saturday,No,Yes,Yes,None
626.82,May,385,43,Daily,45,375.19,7.9,0.91,22,0,Express,Paid,Germany,Computer,Credit Card,Friday,No,No,Yes,None
483.64,March,469,8,None,10,178.49,4.2,0.67,62,0,Standard,Paid,Netherlands,Computer,EFT,Friday,No,Yes,No,None
472.95,August,415,30,None,22,280.73,3.7,0.86,37,0,Standard,Paid,China,Computer,EFT,Saturday,Yes,No,Yes,Twitter
754.47,September,501,47,Monthly,53,331.67,5.6,0.73,39,0,Express,Free,India,Computer,Account Credit,Wednesday,Yes,Yes,No,Facebook
499.5,March,391,47,Weekly,48,203.52,2.1,0.92,37,0,Express,Paid,Ireland,Computer,EFT,Friday,No,No,Yes,None
707.81,April,420,28,None,24,418.39,4.5,0.59,41,0,Express,Paid,India,iOS,EFT,Monday,No,Yes,No,None
490.66,October,440,3,None,14,146.12,7,1,57,0,Premium,Paid,South Africa,iOS,Credit Card,Friday,No,No,Yes,None
611.91,March,508,44,None,54,349.03,2.9,0.82,48,0,Express,Paid,England,Computer,EFT,Saturday,Yes,No,No,Facebook
497.4,November,499,13,None,11,230.76,0.2,0.63,81,0,Premium,Paid,Belgium,Computer,Account Credit,Wednesday,Yes,No,Yes,Twitter
515.97,December,505,53,None,47,255.47,4.6,0.69,31,0,Express,Paid,Germany,Computer,Credit Card,Monday,Yes,Yes,No,Twitter
1073.08,July,526,12,None,5,215.39,7,0.55,48,0,Express,Paid,South Africa,iOS,Credit Card,Wednesday,No,Yes,Yes,None
653.27,March,403,0,None,0,0,2.8,0,46,0,Express,Free,United States,Android,Credit Card,Sunday,No,No,Yes,None
428.26,December,417,35,None,28,420.13,0.9,0.94,53,32,Standard,Free,South Africa,Android,Credit Card,Friday,Yes,No,Yes,Instagram
495.61,July,401,24,Daily,23,202.1,4,0.54,38,0,Premium,Paid,Kenya,iOS,Credit Card,Sunday,No,No,Yes,None
573.24,June,383,9,None,8,160.7,1.1,0.73,54,0,Standard,Paid,South Africa,Computer,Credit Card,Friday,Yes,No,Yes,Instagram
539.11,February,445,28,None,26,278.03,4.7,0.89,52,0,Standard,Paid,South Africa,Computer,PayPal,Saturday,No,Yes,Yes,None
534.17,September,480,14,Monthly,8,621.72,4.1,0.73,77,17,Standard,Paid,South Africa,Computer,Credit Card,Saturday,Yes,Yes,No,Facebook
830.86,October,509,24,None,28,325.53,6.9,0.54,32,0,Standard,Paid,Kenya,Android,Credit Card,Saturday,No,Yes,No,None
498.84,April,444,31,None,38,325.57,4.8,0.84,49,0,Standard,Free,England,Android,Account Credit,Saturday,No,Yes,No,None
581.01,September,429,15,None,18,305.89,6.7,0.73,82,0,Premium,Paid,South Africa,Computer,Account Credit,Thursday,Yes,Yes,No,Facebook
686.32,May,349,43,Weekly,37,222.95,1.3,0.76,54,0,Standard,Paid,Belgium,Computer,Credit Card,Sunday,No,No,Yes,None
865.85,October,357,48,Daily,56,155.3,5.3,0.78,58,0,Standard,Paid,South Africa,Computer,PayPal,Friday,No,Yes,No,None
412.39,December,450,26,None,26,190.49,1.8,0.6,54,0,Express,Paid,South Africa,Computer,Credit Card,Saturday,No,No,Yes,None
501.64,June,433,16,None,14,218.85,6.3,0.57,56,0,Standard,Paid,Japan,iOS,Credit Card,Friday,Yes,No,Yes,Twitter
493.85,December,417,40,None,29,361.78,0.1,0.62,70,0,Premium,Paid,Italy,iOS,EFT,Saturday,No,No,Yes,None
467.22,August,470,41,None,54,527.16,0.2,0.91,48,0,Express,Paid,South Africa,iOS,Credit Card,Sunday,Yes,No,Yes,Facebook
759.42,April,495,0,None,0,0,4.8,0,78,0,Premium,Paid,South Africa,Computer,Credit Card,Friday,No,No,Yes,None
513.5,February,446,5,None,9,268.57,2.1,0.51,33,0,Standard,Paid,China,Android,Account Credit,Saturday,No,No,Yes,None
663.97,February,520,25,None,25,154.61,4.7,0.96,26,42,Premium,Paid,Kenya,Android,Account Credit,Thursday,Yes,No,Yes,Instagram
683.35,July,383,4,None,11,317.26,6.1,0.93,30,0,Premium,Paid,South Africa,Computer,Credit Card,Friday,Yes,No,Yes,Instagram
498.57,December,398,45,Monthly,57,175.23,3.2,0.81,54,34,Premium,Paid,South Africa,Computer,Credit Card,Tuesday,Yes,No,Yes,Instagram
569.24,January,517,38,None,31,183.5,1.6,0.69,58,0,Standard,Paid,Belgium,Computer,Credit Card,Friday,Yes,No,No,Instagram
531.61,October,420,48,None,49,303.6,4.2,0.63,31,0,Express,Paid,India,Computer,PayPal,Wednesday,No,Yes,No,None
631.53,January,466,45,None,61,277.34,6.4,0.76,34,0,Premium,Paid,Belgium,Computer,Credit Card,Tuesday,No,Yes,Yes,None
771.44,April,497,14,None,13,228.32,5.1,0.71,35,0,Express,Paid,India,Computer,EFT,Friday,Yes,Yes,No,Twitter
639.45,July,351,40,None,33,192.01,0.3,0.54,67,0,Standard,Paid,South Africa,Computer,Credit Card,Tuesday,Yes,No,No,Instagram
888.87,July,395,40,None,33,157.68,8,0.88,36,37,Standard,Paid,China,Computer,Credit Card,Wednesday,No,Yes,No,None
1109.34,January,554,30,None,26,223.95,1.8,0.68,27,0,Premium,Paid,Germany,iOS,Credit Card,Saturday,No,Yes,Yes,None
621.64,August,412,24,None,27,199.38,4.7,0.76,39,0,Standard,Paid,Japan,Computer,Credit Card,Wednesday,No,Yes,No,None
748.65,September,467,39,None,27,318.23,4.3,0.8,36,0,Express,Paid,South Africa,Computer,Credit Card,Thursday,Yes,Yes,No,Instagram
623.7,February,428,49,Monthly,50,227.15,4.8,0.57,31,0,Standard,Paid,Netherlands,Computer,Credit Card,Friday,No,Yes,Yes,None
439.88,January,471,55,None,51,172.13,7.8,1,70,0,Express,Paid,South Africa,Computer,Credit Card,Friday,No,No,Yes,None
661.56,May,403,48,None,53,369.35,5.4,0.76,39,0,Premium,Paid,Japan,iOS,Credit Card,Saturday,No,Yes,Yes,None
524.67,August,404,54,None,44,272.33,6.3,0.71,54,0,Premium,Paid,South Africa,Computer,Credit Card,Friday,Yes,No,Yes,Facebook
530.11,February,364,51,Weekly,50,200.45,2,0.89,26,33,Standard,Paid,South Africa,Computer,Credit Card,Wednesday,No,Yes,No,None
512.19,June,408,7,None,6,186.09,3.4,0.88,14,26,Premium,Paid,South Africa,Computer,EFT,Saturday,No,Yes,Yes,None
939.74,March,538,14,None,10,310.99,5.4,0.74,48,0,Standard,Free,China,Android,EFT,Tuesday,No,Yes,Yes,None
509.52,December,399,46,None,42,184.55,7.7,0.54,37,0,Standard,Free,South Africa,Computer,Credit Card,Friday,Yes,No,Yes,Instagram
1471.22,January,601,10,None,13,264.92,4.4,0.56,41,0,Express,Free,India,Computer,Credit Card,Friday,No,Yes,Yes,None
565.06,February,421,24,None,33,156.11,1.2,0.67,31,0,Express,Paid,Egypt,Computer,Credit Card,Tuesday,Yes,No,Yes,Facebook
471.65,June,386,8,Monthly,7,286.78,3.3,0.68,42,30,Express,Paid,Egypt,Computer,Credit Card,Monday,Yes,No,Yes,Facebook
1159.06,November,338,0,None,0,0,2.2,0,45,0,Standard,Paid,India,Computer,Credit Card,Saturday,No,No,No,None
657.36,February,378,37,None,34,341.49,8,0.77,57,0,Express,Paid,South Africa,iOS,Account Credit,Saturday,No,Yes,Yes,None
868.24,August,526,39,None,22,620.27,4.3,0.65,62,0,Premium,Paid,Egypt,Computer,Credit Card,Saturday,No,Yes,No,None
502.93,September,443,32,None,30,408.29,7.9,0.66,54,0,Standard,Paid,South Africa,Computer,Credit Card,Saturday,Yes,No,Yes,Instagram
678.09,February,406,60,Daily,46,494.79,5.1,0.72,86,0,Standard,Free,Italy,Computer,EFT,Tuesday,Yes,Yes,Yes,Twitter
1607.57,March,352,28,None,26,192.26,6,0.54,40,0,Premium,Paid,Belgium,Computer,EFT,Wednesday,No,Yes,No,None
617.3,December,450,29,None,24,152.56,5.1,0.57,48,0,Premium,Paid,China,Computer,Credit Card,Sunday,Yes,No,Yes,Facebook
616.28,December,458,28,None,24,211.75,2.9,0.85,34,0,Premium,Paid,Belgium,iOS,Credit Card,Friday,No,No,Yes,None
523.21,November,427,0,None,0,0,2,0,49,0,Express,Paid,India,Computer,Credit Card,Thursday,No,No,Yes,None
517.64,March,472,31,None,34,161.66,3.2,0.8,26,0,Premium,Paid,South Africa,Computer,Credit Card,Friday,Yes,No,Yes,Facebook
